"datestamp","pop.group","displ.num","arrive.to_mun.pcode","arrive.to_mun.name","arrive.to_pro.pcode","arrive.to_pro.name","depart.from_mun.pcode","depart.from_mun.name","depart.from_pro.pcode","depart.from_pro.name","pull.ImproveEconomy","pull.ImproveSecurity","push.WorseEconomy","push.WorseSecurity","pull.ProtectAssets","push.SocialCulturIssues","push.ForcedReturn","push.LackServices","push.Evacuation","push.Other","pull.AvailServices","pull.AccHumanitarian","pull.SocialCulturIssues","pull.InTransit","pull.NoOption","pull.Other"
2017-01-01,"idp",0,"GUM","Gumaca","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"GUM","Gumaca","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"LAU","Laurel","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"LAU","Laurel","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"ALM","Alaminos","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",151.25,"ALM","Alaminos","BTG","Batangas","LAU","Laurel","BTG","Batangas",1,1,2,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",165,"ALM","Alaminos","BTG","Batangas","NUG","Nasugbu","BTG","Batangas",2,1,1,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"MLV","Malvar","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"MLV","Malvar","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"NUG","Nasugbu","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"NUG","Nasugbu","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"AGO","Agoncillo","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"AGO","Agoncillo","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"STA","Santa Teresita","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"STA","Santa Teresita","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"TNA","Tanauan","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"TNA","Tanauan","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"CPC","Capoocan","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"CPC","Capoocan","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BTG","Batangas","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"BTG","Batangas","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"PAR","Paete","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"PAR","Paete","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"CRA","Carigara","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"CRA","Carigara","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"QPT","Quipit Bay","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",302.5,"QPT","Quipit Bay","BTG","Batangas","abroad","abroad","abroad","abroad",0.5,0.5,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"LBO","Lobo","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"LBO","Lobo","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"ALI","Alitagtag","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",110,"ALI","Alitagtag","BTG","Batangas","abroad","abroad","abroad","abroad",0,0,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"IBN","Ibaan","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"IBN","Ibaan","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BAU","Bauan","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",46.75,"BAU","Bauan","BTG","Batangas","abroad","abroad","abroad","abroad",2,0,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",27.5,"LEM","Lemery","BTG","Batangas","MNL","Manila","NCR","Manila",1,2,2,1,NA,NA,NA,0,0,0,0,0,0,0,0,0
2017-01-01,"return",63.25,"LEM","Lemery","BTG","Batangas","abroad","abroad","abroad","abroad",0,0,1,1.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"LIP","Lipa","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",33,"LIP","Lipa","BTG","Batangas","abroad","abroad","abroad","abroad",0,0,1,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"SAY","Sayao","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"SAY","Sayao","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"MCB","Macabebe","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",46.75,"MCB","Macabebe","BTG","Batangas","abroad","abroad","abroad","abroad",2,0,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"APA","Apalit","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"APA","Apalit","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"CUE","Cuenca","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"CUE","Cuenca","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",38.5,"NHV","Novaliches","BTG","Batangas","NHV","Novaliches","BTG","Batangas",1,0,2,0,NA,NA,NA,1,0,0,0,0,2,0,0,0
2017-01-01,"return",110,"NHV","Novaliches","BTG","Batangas","APA","Apalit","BTG","Batangas",0,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"TUY","Tuy","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"TUY","Tuy","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"AQE","Hamtic","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"AQE","Hamtic","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"MTK","Mataasnakahoy","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"MTK","Mataasnakahoy","BTG","Batangas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",247.5,"PCA","Panacosa","PLW","Palawan","PCA","Panacosa","PLW","Palawan",0,0,0,2,NA,NA,NA,1,0,0,2,1,0,0,1,0
2017-01-01,"return",55,"PCA","Panacosa","PLW","Palawan","abroad","abroad","abroad","abroad",1.5,1.5,1,0,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",55,"PCA","Panacosa","PLW","Palawan","BAC","Bacong","CAV","Cavite",1,2,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",503.25,"PCA","Panacosa","PLW","Palawan","PCA","Panacosa","PLW","Palawan",0,0.5,0,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",209,"PCA","Panacosa","PLW","Palawan","KAL","Kalayaan","ILS","Ilocos",1,0,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",66,"PCA","Panacosa","PLW","Palawan","KOL","Kolambugan","LAN","Lanao",2,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"TAB","Tabango","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",176,"TAB","Tabango","PLW","Palawan","abroad","abroad","abroad","abroad",0,1,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",24.75,"TAB","Tabango","PLW","Palawan","IND","Indang","CAV","Cavite",0,1,1,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",49.5,"TAB","Tabango","PLW","Palawan","TAB","Tabango","PLW","Palawan",1,2,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",60.5,"TAB","Tabango","PLW","Palawan","SFS","Subic Bay","PLW","Palawan",2,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"RXS","Roxas","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",22,"RXS","Roxas","PLW","Palawan","abroad","abroad","abroad","abroad",1,2,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BAT","Batonbaton","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"BAT","Batonbaton","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BRP","Brookes Point","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",66,"BRP","Brookes Point","PLW","Palawan","MNU","Mendez-Nunez","CAV","Cavite",0,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"CUG","Calubian","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"CUG","Calubian","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BOP","Bolinao","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",247.5,"BOP","Bolinao","PLW","Palawan","IBN","Ibaan","BTG","Batangas",0,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"SLU","Santa Lucia","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",563.75,"SLU","Santa Lucia","PLW","Palawan","GUM","Gumaca","BTG","Batangas",1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"NAP","Napsan","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"NAP","Napsan","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"GHG","Guihulngan","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"GHG","Guihulngan","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"TAY","Taytay","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"TAY","Taytay","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"LZB","Lazi","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"LZB","Lazi","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",27.5,"BRT","Barton","PLW","Palawan","GUN","Guiuan","BOH","Bohol",2,2,2,1,NA,NA,NA,1,0,0,1,1,1,0,0,0
2017-01-01,"return",44,"BRT","Barton","PLW","Palawan","BRT","Barton","PLW","Palawan",1,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"TUG","Tuguegarao","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",143,"TUG","Tuguegarao","PLW","Palawan","TGT","Taguite Bay","ZAS","Zamboanga",2,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"LOP","Long Point","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"LOP","Long Point","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"RZP","Taytay Sandoval","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"RZP","Taytay Sandoval","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"NAR","Naris Point","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"NAR","Naris Point","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BTS","Batarasa","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",291.5,"BTS","Batarasa","PLW","Palawan","KOL","Kolambugan","LAN","Lanao",1,2,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"SFS","Subic Bay","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",115.5,"SFS","Subic Bay","PLW","Palawan","PCA","Panacosa","PLW","Palawan",2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",143,"SFS","Subic Bay","PLW","Palawan","SFS","Subic Bay","PLW","Palawan",1,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"SIA","Siniloan","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"SIA","Siniloan","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"STR","Santa Rosa","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"STR","Santa Rosa","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BLT","Balintang","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"BLT","Balintang","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"RTB","Rio Tuba","PLW","Palawan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",68.75,"RTB","Rio Tuba","PLW","Palawan","PCA","Panacosa","PLW","Palawan",2,2,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"KAT","Katipunan","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",74.25,"KAT","Katipunan","MSC","Misamis","abroad","abroad","abroad","abroad",0,1,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"ORI","Orani","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"ORI","Orani","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"MAB","Mabini","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",74.25,"MAB","Mabini","MSC","Misamis","abroad","abroad","abroad","abroad",0,1,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"KIP","Kipit","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",55,"KIP","Kipit","MSC","Misamis","KAT","Katipunan","MSC","Misamis",0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"CGY","Cagayan de Oro","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"CGY","Cagayan de Oro","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"POL","Polangui","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"POL","Polangui","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"ALC","Alcoy","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"ALC","Alcoy","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"FAM","Famy","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"FAM","Famy","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"EUQ","Antique Evelio Javier Apt","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",1320,"EUQ","Antique Evelio Javier Apt","MSC","Misamis","KOL","Kolambugan","LAN","Lanao",1,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"ALE","Aleran","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"ALE","Aleran","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"CSB","Casul Bay","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",165,"CSB","Casul Bay","MSC","Misamis","ALE","Aleran","MSC","Misamis",2,2,0,0,1.5,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",104.5,"CSB","Casul Bay","MSC","Misamis","CSB","Casul Bay","MSC","Misamis",2,2,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"AHE","Aheron","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",16.5,"AHE","Aheron","MSC","Misamis","ALE","Aleran","MSC","Misamis",2,2,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"CFA","Clark Field Apt Luzon Island","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",49.5,"CFA","Clark Field Apt Luzon Island","MSC","Misamis","ALE","Aleran","MSC","Misamis",1,2,0.5,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"CLB","Canlubang","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",110,"CLB","Canlubang","MSC","Misamis","ALE","Aleran","MSC","Misamis",2,1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BNA","Binangonan","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"BNA","Binangonan","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"MIO","Misamis Occ","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"MIO","Misamis Occ","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"BUS","Bustos","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"BUS","Bustos","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"DPL","Dipolog","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"DPL","Dipolog","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"idp",0,"SNO","Santiago","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-01,"return",0,"SNO","Santiago","MSC","Misamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
