"distance","MunicipalPcode.A","MunicipalPcode.B"
67402.0298379994,"STO","STF"
55345.1243800478,"STO","NAI"
98751.2341823339,"STO","GTR"
51027.1114046176,"STO","NOV"
65014.4173559484,"STO","MIC"
86819.4877255683,"STO","DAS"
83215.5991343496,"STO","TAC"
114676.386352201,"STO","MRA"
87639.7104569346,"STO","TEN"
115863.730347055,"STO","MAU"
103408.824522104,"STO","PLW"
101616.557679766,"STO","PIL"
100940.739970447,"STO","GUA"
92664.0383022401,"STO","KWT"
85816.9517430978,"STO","AMA"
78656.4786679811,"STO","TAR"
76102.5351304238,"STO","MBC"
70300.1727922257,"STO","MTN"
93545.205575988,"STO","PLL"
103286.389625285,"STO","MNI"
107083.60393675,"STO","SUT"
67125.7788158592,"STO","CAR"
78045.2993098508,"STO","MTP"
155798.270634295,"STO","BOO"
137759.590151148,"STO","CGI"
133796.589327705,"STO","ODI"
37683.935541309,"STO","IMU"
37775.5705823253,"STO","KLR"
23712.0073012967,"STO","APN"
19657.5217153057,"STO","TAT"
125273.662240482,"STO","BAC"
111646.32381457,"STO","RSO"
284956.42253338,"STO","STT"
270812.123253446,"STO","CLT"
263626.510818136,"STO","SJ2"
266423.673726408,"STO","TAA"
259935.145038472,"STO","STS"
258991.455240276,"STO","BLY"
259177.666456513,"STO","CLG"
249799.536892873,"STO","LBA"
255142.929769038,"STO","PGC"
269272.819116809,"STO","GUM"
260229.319081425,"STO","LAU"
259545.043812346,"STO","ALM"
276345.104868448,"STO","MLV"
266421.991936477,"STO","NUG"
234417.538728521,"STO","AGO"
209038.556675254,"STO","STA"
222630.594164982,"STO","TNA"
218337.917653282,"STO","CPC"
248331.942109621,"STO","BTG"
240915.611366314,"STO","PAR"
232921.461699067,"STO","CRA"
208450.10342015,"STO","QPT"
217788.085111781,"STO","LBO"
200157.087688957,"STO","ALI"
184853.030942562,"STO","IBN"
250551.564139962,"STO","BAU"
256375.173035474,"STO","LEM"
254020.892116794,"STO","LIP"
247176.889589385,"STO","SAY"
236454.11811519,"STO","MCB"
277867.839883176,"STO","APA"
294990.012933895,"STO","CUE"
296746.800375891,"STO","NHV"
269957.144320758,"STO","TUY"
275040.527091888,"STO","AQE"
269472.019334378,"STO","MTK"
124015.469770166,"STO","PCA"
117324.658645891,"STO","TAB"
130446.116179973,"STO","RXS"
108116.90220973,"STO","BAT"
128508.171896447,"STO","BRP"
143478.780557715,"STO","CUG"
168670.917427698,"STO","BOP"
164217.983883679,"STO","SLU"
160251.806211816,"STO","NAP"
166205.719273606,"STO","GHG"
123426.36497254,"STO","TAY"
130458.082032378,"STO","LZB"
147633.869791191,"STO","BRT"
149788.631069768,"STO","TUG"
140719.317878395,"STO","LOP"
138361.025580731,"STO","RZP"
135998.661085185,"STO","NAR"
101366.740270135,"STO","BTS"
105652.303693789,"STO","SFS"
206433.046766651,"STO","SIA"
219554.075110238,"STO","STR"
107969.635347346,"STO","BLT"
108944.063474294,"STO","RTB"
84810.2243440579,"STO","KAT"
63462.7894902285,"STO","ORI"
105164.200047941,"STO","MAB"
39692.2229775466,"STO","KIP"
92683.4256422986,"STO","CGY"
98108.3194559486,"STO","POL"
82765.8143836511,"STO","ALC"
91246.4159861733,"STO","FAM"
82710.2879633954,"STO","EUQ"
77603.0510966076,"STO","ALE"
84316.9634258319,"STO","CSB"
62816.0684033134,"STO","AHE"
66022.7674176613,"STO","CFA"
93737.6994796318,"STO","CLB"
108943.502795854,"STO","BNA"
97760.224065269,"STO","MIO"
120259.888696647,"STO","BUS"
123288.429251701,"STO","DPL"
123861.941055229,"STO","SNO"
84329.5307816828,"STO","BOA"
73418.5037227379,"STO","ORL"
80867.9301794518,"STO","AMU"
130681.344754353,"STO","KAL"
118206.484984305,"STO","CNN"
106339.0920058,"STO","ROD"
122609.66373298,"STO","SLM"
119812.920557233,"STO","LUN"
115165.51619247,"STO","GGM"
125662.520781228,"STO","BIN"
124192.388575104,"STO","BTC"
114371.310283085,"STO","SC2"
120571.13089423,"STO","MEY"
117465.907135185,"STO","AGT"
111194.185923836,"STO","PSL"
109375.78285195,"STO","LAO"
110957.489392221,"STO","BLC"
97726.7574398819,"STO","VZA"
103302.153344502,"STO","VIG"
98929.1910304248,"STO","CND"
112227.651205067,"STO","LAC"
109883.779879139,"STO","4BA"
105375.52497707,"STO","BUN"
116142.943794394,"STO","BMB"
102183.158958499,"STO","CBT"
61276.1418682616,"STO","ARI"
18985.1989502611,"STO","TNY"
50774.2971449525,"STO","KIW"
38523.1444742879,"STO","TBC"
47234.215693709,"STO","URD"
61992.5861662891,"STO","IBA"
48594.0623037519,"STO","TOB"
44600.6527056825,"STO","KLM"
65691.9758029811,"STO","DUL"
28706.7331713202,"STO","PGB"
69247.7346505626,"STO","CDY"
46106.010766175,"STO","TLS"
57577.1566652726,"STO","ANT"
81638.2520314187,"STO","TGL"
69899.4230962049,"STO","KOL"
84230.944917132,"STO","MIN"
75401.6194351002,"STO","CAI"
72444.3599029001,"STO","MSA"
73610.0442351395,"STO","KAR"
81428.8763032751,"STO","BAR"
93241.6897399084,"STO","KIN"
79597.7784031293,"STO","SIR"
86199.5380869455,"STO","BAN"
57305.6189850754,"STO","IGN"
64568.9179694532,"STO","SDG"
71240.0445011411,"STO","MTI"
315318.545265907,"STO","HNG"
295037.887522376,"STO","TIA"
317480.183865569,"STO","SPB"
343870.550798393,"STO","LIG"
358936.180267686,"STO","SAG"
288559.173857066,"STO","NAL"
357415.628892894,"STO","DPG"
380537.849494674,"STO","MEX"
394657.93728691,"STO","SAR"
355800.66912344,"STO","NAB"
409018.391649399,"STO","LUE"
463391.424671409,"STO","HNB"
431795.718001403,"STO","LEG"
435069.148982137,"STO","VIC"
264864.94365484,"STO","NAC"
327082.496428828,"STO","VTO"
243714.795086857,"STO","BOR"
256709.332334533,"STO","LPO"
316914.053640113,"STO","BNG"
263793.837934151,"STO","NOR"
228316.873019891,"STO","TGD"
284929.266908801,"STO","BCT"
333232.082731812,"STO","PPP"
320608.236044941,"STO","TTO"
357880.595066526,"STO","DIN"
332565.269241721,"STO","HIL"
369031.94295932,"STO","SAI"
281201.694676802,"STO","ARY"
331679.421031931,"STO","TOO"
309578.778531058,"STO","BSO"
150332.255549883,"STO","BUR"
160215.572507332,"STO","PPB"
163117.058305642,"STO","LAB"
155582.795429515,"STO","PNB"
144308.608071102,"STO","BCL"
160383.870114274,"STO","PMT"
157530.252025064,"STO","TGW"
131146.843549504,"STO","CDB"
141231.361160076,"STO","XSO"
128147.053904188,"STO","BMN"
145230.015674305,"STO","TGT"
133327.46889743,"STO","PDC"
138886.545342431,"STO","CUR"
130494.996645542,"STO","ZAM"
149123.593633907,"STO","AOO"
147644.111694561,"STO","SIY"
137081.714436303,"STO","DIC"
133461.791625364,"STO","PAG"
144073.773659724,"STO","MSB"
128069.812087057,"STO","KAS"
134867.592934291,"STO","VTL"
124556.127755197,"STO","CGP"
136267.774145681,"STO","SMA"
116674.88919663,"STO","BLU"
121478.275087786,"STO","SJI"
130135.31188324,"STO","KUM"
114531.072102595,"STO","CLM"
157650.089141058,"STO","TON"
179773.856960419,"STO","GUN"
202280.934408284,"STO","UPT"
208509.599807854,"STO","DAR"
175674.051368326,"STO","LOB"
213565.41535856,"STO","LEY"
162144.764852445,"STO","ALB"
119471.407237451,"STO","TAL"
125738.145057083,"STO","FLB"
106001.840481792,"STO","ANG"
363386.56238717,"STO","LTB"
371236.377638046,"STO","BAY"
350651.478199058,"STO","PTR"
351870.002802785,"STO","MAN"
346932.901312082,"STO","HIM"
354259.596528844,"STO","SMR"
367675.434894347,"STO","IRN"
354872.282052983,"STO","SSI"
316746.852455318,"STO","TLD"
299675.066864303,"STO","PGA"
303892.021788944,"STO","LUB"
328779.475652213,"STO","PGS"
327578.935587406,"STO","POR"
343183.866951607,"STO","MLB"
338110.259239507,"STO","SOR"
337571.476113739,"STO","TAS"
343693.03918778,"STO","TLG"
347227.150987357,"STO","PAN"
334147.677207991,"STO","CDO"
330793.033561833,"STO","OTP"
369736.990282266,"STO","OZC"
363059.851412483,"STO","GAP"
378102.707961417,"STO","TBU"
375579.215120215,"STO","TIW"
355973.949598036,"STO","CAV"
325097.737658096,"STO","SAE"
311658.592251058,"STO","SPO"
321333.701893021,"STO","MLL"
300967.726891934,"STO","ABU"
326572.291479858,"STO","TUI"
308852.301606812,"STO","SAM"
334808.503269924,"STO","MLO"
316657.839064162,"STO","MPH"
352296.798569241,"STO","ROM"
349393.07125179,"STO","AAV"
317471.214288196,"TZA","MNL"
10399.7528275122,"TZA","CHO"
33477.9887161229,"TZA","IND"
58283.2579685423,"TZA","STO"
0,"TZA","TZA"
25721.9473859047,"TZA","MNU"
38031.6675105313,"TZA","VIL"
35038.6841046913,"TZA","SIL"
27223.0424964707,"TZA","NAN"
34842.1610796794,"TZA","STF"
45496.50445358,"TZA","NAI"
49399.6028280022,"TZA","GTR"
32472.5030613394,"TZA","NOV"
44932.2331748202,"TZA","MIC"
47138.2178340197,"TZA","DAS"
32460.821838919,"TZA","TAC"
59748.6646789631,"TZA","MRA"
45680.4989914429,"TZA","TEN"
64417.0427157791,"TZA","MAU"
46988.3534805264,"TZA","PLW"
57477.1253193009,"TZA","PIL"
50630.4913987309,"TZA","GUA"
34812.0067012405,"TZA","KWT"
30653.0310568063,"TZA","AMA"
21033.0163260165,"TZA","TAR"
18346.6759122911,"TZA","MBC"
18358.8364157153,"TZA","MTN"
35577.5444120913,"TZA","PLL"
71581.5148722383,"TZA","MNI"
83632.0540632277,"TZA","SUT"
86231.5329182125,"TZA","CAR"
84815.1071992163,"TZA","MTP"
123211.715138511,"TZA","BOO"
100843.622078984,"TZA","CGI"
114342.465203702,"TZA","ODI"
39103.1147789922,"TZA","IMU"
80877.5992821731,"TZA","KLR"
37362.2587223774,"TZA","APN"
50994.0382627759,"TZA","TAT"
85501.8714641572,"TZA","BAC"
67099.7146263898,"TZA","RSO"
339453.192268547,"TZA","STT"
325322.719913068,"TZA","CLT"
318071.637965034,"TZA","SJ2"
321312.156651581,"TZA","TAA"
314611.429546208,"TZA","STS"
313440.444958189,"TZA","BLY"
312537.615897301,"TZA","CLG"
304937.271802754,"TZA","LBA"
309606.404170544,"TZA","PGC"
326651.131586387,"TZA","GUM"
318124.73506629,"TZA","LAU"
315495.398964153,"TZA","ALM"
332324.054126304,"TZA","MLV"
322283.029346155,"TZA","NUG"
290045.152219534,"TZA","AGO"
265989.282709848,"TZA","STA"
277865.582343669,"TZA","TNA"
275638.837327442,"TZA","CPC"
302150.94226158,"TZA","BTG"
295420.167263895,"TZA","PAR"
286780.009572993,"TZA","CRA"
263220.919828059,"TZA","QPT"
271522.147727876,"TZA","LBO"
256224.390726882,"TZA","ALI"
240825.905231856,"TZA","IBN"
302473.437997222,"TZA","BAU"
307973.762721638,"TZA","LEM"
306926.98404471,"TZA","LIP"
299745.008369854,"TZA","SAY"
288832.389755988,"TZA","MCB"
330327.32780985,"TZA","APA"
346961.156490358,"TZA","CUE"
349817.782563472,"TZA","NHV"
323551.556242682,"TZA","TUY"
328954.428415363,"TZA","AQE"
323664.476771991,"TZA","MTK"
178609.889908539,"TZA","PCA"
167591.847736217,"TZA","TAB"
181868.130768988,"TZA","RXS"
163961.971971483,"TZA","BAT"
186396.907005721,"TZA","BRP"
200202.327861948,"TZA","CUG"
226953.86030791,"TZA","BOP"
221939.473123513,"TZA","SLU"
215373.331319597,"TZA","NAP"
223081.575717308,"TZA","GHG"
172038.142613369,"TZA","TAY"
178567.591212125,"TZA","LZB"
200386.039028387,"TZA","BRT"
196416.987044987,"TZA","TUG"
190041.94396373,"TZA","LOP"
184417.537351995,"TZA","RZP"
183307.932251138,"TZA","NAR"
154836.004579745,"TZA","BTS"
159361.974395138,"TZA","SFS"
258016.704522581,"TZA","SIA"
258720.54149644,"TZA","STR"
165539.524121885,"TZA","BLT"
166399.699515078,"TZA","RTB"
135952.232920183,"TZA","KAT"
112435.380846454,"TZA","ORI"
154462.352010103,"TZA","MAB"
97721.24643206,"TZA","KIP"
126917.829522532,"TZA","CGY"
135649.517046763,"TZA","POL"
102299.389017094,"TZA","ALC"
116430.250683185,"TZA","FAM"
114227.703026298,"TZA","EUQ"
133912.412558007,"TZA","ALE"
142550.796076298,"TZA","CSB"
114927.906573879,"TZA","AHE"
124126.532223034,"TZA","CFA"
144005.271257028,"TZA","CLB"
152422.136082709,"TZA","BNA"
139549.693398739,"TZA","MIO"
167142.694675549,"TZA","BUS"
168419.211433308,"TZA","DPL"
166178.744434118,"TZA","SNO"
128379.257670074,"TZA","BOA"
115683.679621939,"TZA","ORL"
120185.752914227,"TZA","AMU"
146494.04183842,"TZA","KAL"
133786.964105312,"TZA","CNN"
114734.716476464,"TZA","ROD"
135066.573720612,"TZA","SLM"
126903.548218157,"TZA","LUN"
117291.937118682,"TZA","GGM"
145002.646632015,"TZA","BIN"
150779.491658723,"TZA","BTC"
143709.235947605,"TZA","SC2"
151597.43440354,"TZA","MEY"
143821.792985965,"TZA","AGT"
145001.390983546,"TZA","PSL"
141011.064735934,"TZA","LAO"
128775.481770488,"TZA","BLC"
116570.213630529,"TZA","VZA"
124692.083999707,"TZA","VIG"
112554.80925041,"TZA","CND"
133027.585720353,"TZA","LAC"
135571.602036779,"TZA","4BA"
135066.355389377,"TZA","BUN"
138224.588043553,"TZA","BMB"
126979.039223544,"TZA","CBT"
66876.3509228296,"TZA","ARI"
59932.2111841334,"TZA","TNY"
51767.1157070648,"TZA","KIW"
58919.3330933742,"TZA","TBC"
43665.144311029,"TZA","URD"
53844.2209705651,"TZA","IBA"
57380.7750685638,"TZA","TOB"
78757.2033313072,"TZA","KLM"
105217.917442095,"TZA","DUL"
79576.5262166268,"TZA","PGB"
98673.8358661868,"TZA","CDY"
94552.115963757,"TZA","TLS"
95182.7606048938,"TZA","ANT"
60560.1450878542,"TZA","TGL"
40550.7636678196,"TZA","KOL"
69274.1253118622,"TZA","MIN"
61439.2653342858,"TZA","CAI"
53355.0786287451,"TZA","MSA"
68674.3387378941,"TZA","KAR"
91799.3080478872,"TZA","BAR"
100044.804128805,"TZA","KIN"
78606.0226973095,"TZA","SIR"
88356.2847522244,"TZA","BAN"
73923.8207903088,"TZA","IGN"
86973.376007977,"TZA","SDG"
86047.3143963448,"TZA","MTI"
309509.572037554,"TZA","HNG"
286614.845991766,"TZA","TIA"
320818.461155441,"TZA","SPB"
351717.940121372,"TZA","LIG"
350923.173174276,"TZA","SAG"
289150.756290792,"TZA","NAL"
354480.749591022,"TZA","DPG"
367834.287699489,"TZA","MEX"
387123.552119372,"TZA","SAR"
342284.845779777,"TZA","NAB"
397856.608940156,"TZA","LUE"
451688.033556126,"TZA","HNB"
419843.645035469,"TZA","LEG"
426600.339407094,"TZA","VIC"
253980.516230868,"TZA","NAC"
312820.976264776,"TZA","VTO"
265932.88138757,"TZA","BOR"
265726.053680184,"TZA","LPO"
336565.184737303,"TZA","BNG"
290169.04605708,"TZA","NOR"
244977.712112756,"TZA","TGD"
305047.309457484,"TZA","BCT"
348220.59932504,"TZA","PPP"
354182.479108447,"TZA","TTO"
382187.146696442,"TZA","DIN"
361738.282733589,"TZA","HIL"
397494.941696889,"TZA","SAI"
309340.510188059,"TZA","ARY"
353898.568871634,"TZA","TOO"
338070.851266924,"TZA","BSO"
189394.79694417,"TZA","BUR"
198244.994838974,"TZA","PPB"
205925.212945693,"TZA","LAB"
196736.549014065,"TZA","PNB"
181064.22481833,"TZA","BCL"
205086.09312451,"TZA","PMT"
200624.244040613,"TZA","TGW"
164362.165777917,"TZA","CDB"
175644.986074289,"TZA","XSO"
162606.66745402,"TZA","BMN"
188274.209577502,"TZA","TGT"
178071.764644371,"TZA","PDC"
183924.719956596,"TZA","CUR"
174280.705867633,"TZA","ZAM"
193557.714939298,"TZA","AOO"
189180.913616012,"TZA","SIY"
178861.524307515,"TZA","DIC"
174782.512471957,"TZA","PAG"
184473.66286558,"TZA","MSB"
170805.725609565,"TZA","KAS"
173725.238073244,"TZA","VTL"
164545.412096048,"TZA","CGP"
172612.290960889,"TZA","SMA"
151696.763907613,"TZA","BLU"
159647.032222372,"TZA","SJI"
167023.073817115,"TZA","KUM"
152247.50344281,"TZA","CLM"
158290.655474044,"TZA","TON"
196569.401435796,"TZA","GUN"
207293.149540051,"TZA","UPT"
219921.331729053,"TZA","DAR"
155093.8033528,"TZA","LOB"
205491.669589783,"TZA","LEY"
149554.566967268,"TZA","ALB"
133560.805414238,"TZA","TAL"
148524.796547345,"TZA","FLB"
106874.502935433,"TZA","ANG"
418299.897780616,"TZA","LTB"
427413.001818616,"TZA","BAY"
405711.753947117,"TZA","PTR"
405055.487226746,"TZA","MAN"
401410.419709728,"TZA","HIM"
408312.087692119,"TZA","SMR"
423324.843640089,"TZA","IRN"
410609.904798952,"TZA","SSI"
371049.921512328,"TZA","TLD"
355223.020801418,"TZA","PGA"
358004.87293022,"TZA","LUB"
383874.71915929,"TZA","PGS"
381286.889598321,"TZA","POR"
398615.697705193,"TZA","MLB"
391967.180547719,"TZA","SOR"
392134.334745651,"TZA","TAS"
397189.654624845,"TZA","TLG"
403754.638389418,"TZA","PAN"
390123.022707968,"TZA","CDO"
388637.50065088,"TZA","OTP"
426959.732322686,"TZA","OZC"
419718.475688483,"TZA","GAP"
435092.750261952,"TZA","TBU"
432274.927569379,"TZA","TIW"
413791.487165794,"TZA","CAV"
381730.869814516,"TZA","SAE"
369026.173856093,"TZA","SPO"
377240.279444879,"TZA","MLL"
357498.707763182,"TZA","ABU"
378292.320492473,"TZA","TUI"
360930.339710352,"TZA","SAM"
387289.331995128,"TZA","MLO"
367600.394465724,"TZA","MPH"
404664.730535894,"TZA","ROM"
401024.706257503,"TZA","AAV"
308781.306219045,"MNU","MNL"
24543.5040129288,"MNU","CHO"
14066.2078531286,"MNU","IND"
63010.4706211506,"MNU","STO"
25721.9473859047,"MNU","TZA"
0,"MNU","MNU"
31044.9779313144,"MNU","VIL"
33607.3995314286,"MNU","SIL"
52116.2498610341,"MNU","NAN"
60548.362494493,"MNU","STF"
69178.9906826318,"MNU","NAI"
70821.7506510778,"MNU","GTR"
56119.9342596363,"MNU","NOV"
70108.9125115032,"MNU","MIC"
71971.4017903252,"MNU","DAS"
22012.6085858526,"MNU","TAC"
53836.0122029527,"MNU","MRA"
25242.2852011425,"MNU","TEN"
53162.5364960108,"MNU","MAU"
45183.8547701846,"MNU","PLW"
39074.702424343,"MNU","PIL"
38259.7843423892,"MNU","GUA"
39638.5802441278,"MNU","KWT"
49772.9103505017,"MNU","AMA"
28679.0515717257,"MNU","TAR"
35796.9804446512,"MNU","MBC"
15334.1861476637,"MNU","MTN"
47836.4196095158,"MNU","PLL"
96800.1606029756,"MNU","MNI"
109289.236900559,"MNU","SUT"
107055.753582264,"MNU","CAR"
108075.485509223,"MNU","MTP"
147421.123065917,"MNU","BOO"
124517.795100914,"MNU","CGI"
140000.346759989,"MNU","ODI"
58567.3525828247,"MNU","IMU"
94238.8747239265,"MNU","KLR"
49586.6462964429,"MNU","APN"
63677.6978626992,"MNU","TAT"
108829.296737946,"MNU","BAC"
89581.2415287714,"MNU","RSO"
331264.012293631,"MNU","STT"
317223.457318666,"MNU","CLT"
309942.299426889,"MNU","SJ2"
313659.638262173,"MNU","TAA"
306756.431077177,"MNU","STS"
305342.636768289,"MNU","BLY"
303345.095439075,"MNU","CLG"
297673.732724913,"MNU","LBA"
301547.55604492,"MNU","PGC"
330984.435251844,"MNU","GUM"
315723.79019698,"MNU","LAU"
309219.191038028,"MNU","ALM"
326000.942354641,"MNU","MLV"
315846.494421519,"MNU","NUG"
283487.466488483,"MNU","AGO"
261608.339277403,"MNU","STA"
270902.298880504,"MNU","TNA"
271883.1087594,"MNU","CPC"
293471.076304424,"MNU","BTG"
287497.448518253,"MNU","PAR"
278247.184787592,"MNU","CRA"
255836.321214574,"MNU","QPT"
262986.250295675,"MNU","LBO"
250513.706969301,"MNU","ALI"
235122.425858256,"MNU","IBN"
292079.733154183,"MNU","BAU"
297279.782454355,"MNU","LEM"
297350.930015083,"MNU","LIP"
289917.82036509,"MNU","SAY"
278920.704805563,"MNU","MCB"
320212.701819254,"MNU","APA"
336341.257462832,"MNU","CUE"
340146.776664858,"MNU","NHV"
314517.999509279,"MNU","TUY"
320207.617703709,"MNU","AQE"
315234.09170258,"MNU","MTK"
172136.813625381,"MNU","PCA"
157763.025974671,"MNU","TAB"
172543.354202503,"MNU","RXS"
159210.090922135,"MNU","BAT"
184932.882620213,"MNU","BRP"
196071.189785338,"MNU","CUG"
227725.616235999,"MNU","BOP"
219602.97851863,"MNU","SLU"
208888.23000027,"MNU","NAP"
218937.010312202,"MNU","GHG"
160994.869425203,"MNU","TAY"
167051.000365867,"MNU","LZB"
191787.482574964,"MNU","BRT"
183638.258809417,"MNU","TUG"
179056.939392272,"MNU","LOP"
171557.020121366,"MNU","RZP"
171197.277585612,"MNU","NAR"
147854.390846007,"MNU","BTS"
152471.75709417,"MNU","SFS"
269060.846876403,"MNU","SIA"
276313.846315419,"MNU","STR"
163537.51392774,"MNU","BLT"
171063.404293475,"MNU","RTB"
127781.045723652,"MNU","KAT"
104085.053988369,"MNU","ORI"
144359.857633193,"MNU","MAB"
98817.185112593,"MNU","KIP"
110554.434055637,"MNU","CGY"
120216.812486902,"MNU","POL"
82345.5592732056,"MNU","ALC"
97384.117208922,"MNU","FAM"
97551.6578990592,"MNU","EUQ"
130561.352455925,"MNU","ALE"
143298.511458021,"MNU","CSB"
125056.361668859,"MNU","AHE"
124564.880173159,"MNU","CFA"
155560.467873517,"MNU","CLB"
139067.387354592,"MNU","BNA"
125856.417760165,"MNU","MIO"
155178.016427652,"MNU","BUS"
155438.673208273,"MNU","DPL"
151822.330417451,"MNU","SNO"
116330.731160946,"MNU","BOA"
103496.282412266,"MNU","ORL"
106335.955549834,"MNU","AMU"
123754.686811266,"MNU","KAL"
111317.069403484,"MNU","CNN"
91278.059328363,"MNU","ROD"
111868.071424247,"MNU","SLM"
102865.35107364,"MNU","LUN"
92663.5417991803,"MNU","GGM"
123144.044571984,"MNU","BIN"
130799.447048392,"MNU","BTC"
124843.799222979,"MNU","SC2"
133053.031480812,"MNU","MEY"
123983.040888172,"MNU","AGT"
127692.269301109,"MNU","PSL"
123046.038092496,"MNU","LAO"
107016.386835984,"MNU","BLC"
95583.957949591,"MNU","VZA"
104069.642949129,"MNU","VIG"
90369.1486302361,"MNU","CND"
111918.469045385,"MNU","LAC"
115811.605316313,"MNU","4BA"
116647.159772088,"MNU","BUN"
117298.988585611,"MNU","BMB"
107286.882501711,"MNU","CBT"
46473.1833979111,"MNU","ARI"
56514.3575798539,"MNU","TNY"
33573.3651663866,"MNU","KIW"
